,Candidato,Publicidade por materiais impressos,Serviços prestados por terceiros,Despesa com Impulsionamento de Conteúdos,Publicidade por jornais e revistas,Diversas a especificar,Publicidade por adesivos,Correspondências e despesas postais,Locação/cessão de bens imóveis,Doações financeiras a outros candidatos/partidos,Criação e inclusão de páginas na internet,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",Taxa de Administração de Financiamento Coletivo,Despesas com pessoal,Serviços próprios prestados por terceiros,Atividades de militância e mobilização de rua,Alimentação,Cessão ou locação de veículos,Materiais de expediente,"Produção de programas de rádio, televisão ou vídeo",Combustíveis e lubrificantes,Eventos de promoção da candidatura,"Produção de jingles, vinhetas e slogans",Locação/cessão de bens móveis (exceto veículos),"Impostos, contribuições e taxas",Telefone,Publicidade por carros de som,Despesas com Hospedagem,Água,Energia elétrica,Pesquisas ou testes eleitorais,Despesas com transporte ou deslocamento,Passagem Aérea,Aquisição/Doação de bens móveis ou imóveis,Pré-instalação física de comitê de campanha,Reembolsos de gastos realizados por eleitores,Encargos sociais,Comícios,Multas eleitorais,Gasto_Candidato,Votos recebidos,NM_PARTIDO,DS_CARGO,NR_CANDIDATO,Recursos próprios,Recursos de pessoas físicas,Recursos de partido político,Recursos de Financiamento Coletivo,Recursos de outros candidatos,Rendimentos de aplicações financeiras,Doações pela Internet,Recursos de origens não identificadas,Comercialização de bens ou realização de eventos,TotalReceita_Candidato
42,ALEXANDRO DE ARAUJO,33797.2,0.0,6000.0,1170.0,0.0,300.0,0.0,0.0,0.0,0.0,120.0,0.0,57800.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101200.0,13361.0,Partido Republicano Brasileiro,Deputado Federal,70005.0,0.0,0.0,1101.79,0.0,0.0,0.0,0.0,0.0,0.0,1101.79
43,RITA DE CASSIA SANTANA ALBANEZ,15514.0,0.0,0.0,0.0,0.0,10000.0,0.0,1600.0,0.0,0.0,466.0,0.0,269420.0,0.0,0.0,0.0,10000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310000.0,0.0,Partido Republicano Brasileiro,Deputado Federal,2799.0,13353.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,13893.0
44,CAROLINE GROOT,3800.0,30095.0,27000.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,538.15,0.0,34267.6,15000.0,0.0,0.0,0.0,0.0,4000.0,1186.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119577.68,977.0,Partido Republicano Brasileiro,Deputado Federal,22133.0,0.0,35800.0,104530.38,0.0,0.0,0.0,0.0,0.0,0.0,140330.38
45,MARIA NASARE DA GUIA AZEVEDO,53880.0,7750.0,0.0,0.0,0.0,2880.0,0.0,0.0,0.0,3500.0,256.7,0.0,109837.0,0.0,0.0,4298.0,4800.0,225.0,3100.0,7800.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199126.7,0.0,Partido Republicano Brasileiro,Deputado Federal,51000.0,233000.0,16000.0,450644.0,0.0,1420.9,0.0,0.0,0.0,0.0,701064.9
46,LEANDRO MOREIRA,6200.0,3670.0,0.0,0.0,1580.0,3690.0,0.0,0.0,0.0,0.0,97.85,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,3258.1,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,24995.949999999997,6534.0,Partido Republicano Brasileiro,Deputado Federal,36500.0,4000.0,15361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19361.0
47,ANGELA MÁRCIA FIRMO BAVINI,525.0,0.0,600.0,0.0,0.0,0.0,2196.85,0.0,0.0,40.0,439.3,0.0,189832.0,0.0,0.0,599.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194233.05,3853.0,Partido Republicano Brasileiro,Deputado Federal,2290.0,1239.1,20324.86,123543.21,0.0,0.0,0.0,0.0,0.0,0.0,145107.17
48,VANELLI DORATIOTO DAMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,5.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.95,0.0,0.0,40.32,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983.08,0.0,Partido Republicano Brasileiro,Deputado Federal,2290.0,1239.1,20324.86,123543.21,0.0,0.0,0.0,0.0,0.0,0.0,145107.17
49,LUIZ CARLOS DONEGA NETO,5956.26,4000.0,600.0,0.0,0.0,1110.75,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11854.01,4781.0,Partido Republicano Brasileiro,Deputado Federal,44004.0,1000.0,0.0,159.66000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1159.66
50,MARIA DO PARTO MENDES ROSAS,343565.0,62403.18,0.0,0.0,0.0,18000.0,0.0,10000.0,0.0,0.0,1877.55,0.0,1355818.97,0.0,0.0,131947.65,218661.0,5137.1900000000005,85000.0,39404.2,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,142.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276957.67,62848.0,Partido Republicano Brasileiro,Deputado Federal,90140.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
51,HENRIQUE STEIN SCIASCIO,51665.0,37095.0,7000.0,10040.5,4300.0,30990.0,0.0,12950.0,0.0,0.0,1545.3,0.0,209974.98,0.0,0.0,16188.0,30400.01,1451.2,0.0,7439.37,1450.0,1000.0,0.0,0.0,0.0,600.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424419.36000000004,47198.0,Partido Republicano Brasileiro,Deputado Federal,90457.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
52,GILMARA NASCIMENTO DA SILVA,27180.0,600.0,210.0,0.0,0.0,31868.0,0.0,0.0,0.0,0.0,25.450000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59883.45,1673.0,Partido Republicano Brasileiro,Deputado Federal,17257.0,0.0,0.0,8474.57,0.0,0.0,0.0,0.0,0.0,0.0,8474.57
53,LUCILENA RIBEIRO DA SILVA,401.32,700.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,6.6,0.0,8109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9966.92,558.0,Partido Republicano Brasileiro,Deputado Federal,27193.0,1420.0,0.0,1022.59,0.0,0.0,0.0,0.0,0.0,0.0,2442.59
54,JEFFERSON MARIO AMARAL,4200.0,0.0,0.0,10450.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26350.0,2124.0,Partido Republicano Brasileiro,Deputado Federal,7032.0,0.0,0.0,2601.79,0.0,0.0,0.0,0.0,0.0,0.0,2601.79
55,CAMILA GRASIELE SANGREGORIO SOARES,9340.0,4000.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.25,0.0,180350.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199472.25,1971.0,Partido Republicano Brasileiro,Deputado Federal,5122.0,0.0,0.0,2997.5,0.0,0.0,0.0,0.0,0.0,0.0,2997.5
56,ANA KARIN DIAS DE ALMEIDA ANDRADE,11400.0,122170.45,3480.0,8320.0,0.0,0.0,0.0,0.0,0.0,17630.0,292.05,0.0,208110.0,11500.0,0.0,0.0,0.0,1597.5,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390000.0,1199.0,Partido Republicano Brasileiro,Deputado Federal,20010.0,0.0,0.0,15000.0,0.0,4613.9400000000005,0.0,0.0,0.0,0.0,19613.94
57,NILO SERGIO MACHADO,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,96.0,Partido Republicano Brasileiro,Deputado Federal,12348.0,2642.5,1900.0,3000.0,0.0,2250.0,0.0,0.0,0.0,0.0,9792.5
58,ALCIDES BELUCI NETO,10710.0,12000.0,0.0,2447.5,0.0,0.0,0.0,2600.0,0.0,0.0,204.95,0.0,0.0,0.0,126766.0,15500.0,12000.0,619.52,0.0,16891.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199739.2,6681.0,Partido Republicano Brasileiro,Deputado Federal,30500.0,14500.0,19970.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,37520.0
59,RENE ROSA,1327.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,852.0,Partido Republicano Brasileiro,Deputado Federal,65654.0,0.0,6646.45,4680.0,0.0,4123.74,0.0,0.0,0.0,0.0,15450.19
60,ABEL DO PORTO SANTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,3733.0,Partido Republicano Brasileiro,Deputado Federal,177.0,2178.2,170943.0,178903.76,18299.0,0.0,0.0,0.0,10000.0,0.0,380323.96
61,SHAKESPEARE VIANA CARVALHO,267104.2,129180.0,7000.0,14220.0,793.8,40180.0,0.0,2200.0,0.0,0.0,6767.4400000000005,0.0,614597.66,0.0,0.0,90657.3,61242.5,2478.45,33300.0,41341.84,0.0,0.0,0.0,0.0,0.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348063.1900000002,20569.0,Partido Republicano Brasileiro,Deputado Federal,19322.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
62,GERALDO DOS REIS BORGES,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,1540.0,Partido Republicano Brasileiro,Deputado Federal,13139.0,0.0,63900.0,50529.56,0.0,90000.0,0.0,0.0,0.0,0.0,204429.56
63,JOAO AGUIAR RIBEIRO,10946.0,21700.0,1000.0,0.0,0.0,11200.0,0.0,0.0,0.0,0.0,1.8,0.0,132330.1,0.0,0.0,2500.0,0.0,0.0,0.0,17332.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197010.00000000003,3618.0,Partido Republicano Brasileiro,Deputado Federal,12111.0,0.0,3200.0,3000.0,0.0,2250.0,0.0,0.0,0.0,0.0,8450.0
64,ANA REGINA MACHADO COUTO,0.0,0.0,0.0,0.0,136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,2255.0,0.0,0.0,0.0,608.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,367.0,Partido Republicano Brasileiro,Deputado Federal,2512.0,2699.82,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13499.82
65,GERALDO JANUÁRIO DO NASCIMENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,9475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9492.5,0.0,Partido Republicano Brasileiro,Deputado Federal,3010.0,0.0,36368.49,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,38868.49
66,GABRIEL ROCHA KANNER,463617.16000000003,650599.33,16998.15,11600.0,450.0,105184.0,0.0,19500.0,0.0,10379.0,1791.2,0.0,256971.0,0.0,507150.0,31070.75,79106.87,3731.6,0.0,12225.46,83088.0,37000.0,12460.75,0.0,0.0,0.0,25168.11,1273.5,2530.5299999999997,0.0,29391.18,1034.36,0.0,0.0,0.0,0.0,0.0,0.0,2362320.9499999997,24075.0,Partido Republicano Brasileiro,Deputado Federal,70227.0,0.0,0.0,1194.4299999999998,0.0,0.0,0.0,0.0,0.0,0.0,1194.4299999999998
67,RICARDO MOLINA DIAS,602712.27,143834.6,27000.0,100204.0,9069.46,80549.0,96911.42,4200.0,0.0,0.0,4761.07,0.0,644839.77,0.0,0.0,91114.97,37520.0,400.0,1000.0,65608.93,0.0,16200.0,1270.0,2694.25,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942689.74,18707.0,Partido Republicano Brasileiro,Deputado Federal,51851.0,0.0,0.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0
68,GILDO JOSE PEDROSA,4300.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,33500.0,0.0,0.0,2220.0,3000.0,0.0,1500.0,5607.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50792.479999999996,1268.0,Partido Republicano Brasileiro,Deputado Federal,14222.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0
69,APARECIDA FERREIRA ALVES DA SILVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,6188.1,0.0,0.0,324.0,2450.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,298.0,Partido Republicano Brasileiro,Deputado Federal,28200.0,0.0,0.0,858.64,0.0,0.0,0.0,0.0,0.0,0.0,858.64
70,SANDRA REGINA FELICIO WHITAKER,4700.0,0.0,320.0,3140.0,0.0,4100.0,0.0,0.0,0.0,0.0,79.2,0.0,81845.0,0.0,0.0,2535.0,0.0,56.79,0.0,2545.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99321.38999999998,723.0,Partido Republicano Brasileiro,Deputado Federal,1083.0,0.0,0.0,27340.05,0.0,0.0,0.0,0.0,0.0,0.0,27340.05
71,LUIS CARLOS DE SOUZA,10029.5,0.0,0.0,2182.5,2848.0,872.63,0.0,0.0,0.0,0.0,3.65,0.0,21372.05,0.0,0.0,1203.5,0.0,349.3,0.0,6171.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45032.75000000001,5115.0,Partido Republicano Brasileiro,Deputado Federal,7081.0,0.0,0.0,2694.43,0.0,0.0,0.0,0.0,0.0,0.0,2694.43
72,EDUARDO JANZON AVALLONE NOGUEIRA,391773.0,311829.14,70000.0,56428.0,0.0,21312.0,0.0,9719.36,0.0,0.0,5987.14,0.0,0.0,11177.99,625990.0,25900.0,26725.0,4266.6,6000.0,10184.64,1500.0,5050.0,3900.0,0.7,0.0,0.0,0.0,544.6800000000001,582.55,0.0,20629.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609499.9999999998,20215.0,Partido Republicano Brasileiro,Deputado Federal,2898.0,50.0,300.0,693.64,0.0,0.0,0.0,0.0,0.0,0.0,1043.64
73,CREUZA PEREIRA SOARES,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65,0.0,7961.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,324.0,Partido Republicano Brasileiro,Deputado Federal,5144.0,8250.0,0.0,1294.5,0.0,0.0,0.0,0.0,0.0,0.0,9544.5
74,AGRIPINO PEREIRA DE SENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,832.0,Partido Republicano Brasileiro,Deputado Federal,21100.0,0.0,1000.0,9461.05,0.0,0.0,0.0,0.0,0.0,0.0,10461.05
75,ANTONIO DE SOUZA BRANDAO,429.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,0.0,6300.0,0.0,0.0,1533.45,0.0,0.0,836.0,0.0,248.49,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.59,237.0,Partido Republicano Brasileiro,Deputado Federal,19910.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0
76,MURILLO ANDREU RUBIO,21768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28286.85,2351.0,Partido Republicano Brasileiro,Deputado Federal,44201.0,0.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0
77,JOSE LEMES SOARES,159613.4,0.0,20290.0,0.0,0.0,11645.0,0.0,0.0,0.0,0.0,0.0,0.0,84324.02,0.0,0.0,52020.1,0.0,3019.8,0.0,19358.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149950.0,0.0,0.0,3909.0,0.0,0.0,0.0,0.0,504129.82999999996,13482.0,Partido Republicano Brasileiro,Deputado Federal,15345.0,0.0,0.0,12130.95,0.0,3916.66,0.0,0.0,0.0,0.0,16047.61
78,GILSON DE SOUZA JUNIOR,74206.0,3000.0,0.0,12438.2,8301.42,16189.0,7.0,2000.0,0.0,0.0,982.3,0.0,262750.23,3500.0,18900.0,2306.9,0.0,216.04999999999998,0.0,16120.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420917.5,14020.0,Partido Republicano Brasileiro,Deputado Federal,1331.0,0.0,500.0,12796.23,0.0,10000.0,0.0,0.0,0.0,0.0,23296.23
79,MAURICIO DOMINGUES DA SILVA,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,21702.03,0.0,0.0,0.0,0.0,0.0,0.0,2866.65,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27908.280000000002,4245.0,Partido Republicano Brasileiro,Deputado Federal,28323.0,0.0,0.0,6846.0,0.0,0.0,0.0,0.0,0.0,0.0,6846.0
80,PAULO CÉSAR DA SILVA FERREIRA,0.0,300.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.5,0.0,Partido Republicano Brasileiro,Deputado Federal,5473.0,930.0,1000.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,4390.0
81,MILTON VIEIRA PINTO,133820.0,222828.23,0.0,1000.0,697.76,151180.0,1856.66,13241.880000000001,0.0,0.0,2079.05,0.0,504014.0,0.0,0.0,48542.25,18770.06,1960.19,0.0,9064.34,0.0,1000.0,1320.0,79.46,0.0,0.0,0.0,368.07000000000005,246.62,0.0,376.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112445.3700000003,68343.0,Partido Republicano Brasileiro,Deputado Federal,13121.0,0.0,0.0,2796.23,0.0,920.0,0.0,0.0,0.0,0.0,3716.23
82,HENRIQUE ALBERTO ALMIRATES JUNIOR,21364.5,9030.94,8310.0,810.0,0.0,225.0,0.0,0.0,0.0,0.0,555.15,0.0,0.0,0.0,85529.0,7370.0,0.0,843.73,0.0,998.0,0.0,1800.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137876.32,3265.0,Partido Republicano Brasileiro,Deputado Federal,16036.0,3618.0,240.0,802.42,0.0,192.0,0.0,0.0,0.0,0.0,4852.42
83,JULIANA LUCIANO DOS SANTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,8000.0,0.0,0.0,593.79,0.0,0.0,0.0,1352.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9959.5,638.0,Partido Republicano Brasileiro,Deputado Federal,65379.0,13.2,0.0,2680.0,0.0,1061.87,0.0,0.0,0.0,0.0,3755.07
84,GILSON PEREIRA DE MENEZES,5780.0,2200.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.65,0.0,0.0,0.0,0.0,375.85,0.0,0.0,0.0,503.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8900.0,3956.0,Partido Republicano Brasileiro,Deputado Federal,19600.0,0.0,0.0,22980.33,0.0,0.0,0.0,0.0,0.0,0.0,22980.33
85,GILMAR ANDRE DOS SANTOS NEVES DE LAVOR,500.0,0.0,500.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,13.549999999999999,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.55,1929.0,Partido Republicano Brasileiro,Deputado Federal,4507.0,0.0,500.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100500.0
86,NILSON BONOME,49863.0,3450.0,2000.0,1400.0,0.0,4629.0,0.0,8000.0,0.0,0.0,631.8,0.0,171532.0,0.0,0.0,7041.8,16000.0,656.79,0.0,14691.48,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283895.86999999994,8955.0,Partido Republicano Brasileiro,Deputado Federal,3302.0,1487.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1607.0
87,VILMA APARECIDA DE ALMEIDA,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,5270.0,0.0,0.0,1000.0,0.0,0.0,0.0,1844.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9134.4,189.0,Partido Republicano Brasileiro,Deputado Federal,7045.0,0.0,0.0,2601.79,0.0,0.0,0.0,0.0,0.0,0.0,2601.79
88,LUIZ CARLOS BOMBONATO GOULART,61037.05,0.0,8000.0,11350.0,0.0,3150.0,0.0,0.0,0.0,0.0,628.5799999999999,0.0,131900.0,0.0,0.0,0.0,5000.0,0.0,0.0,13188.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234253.69,12466.0,Partido Republicano Brasileiro,Deputado Federal,90053.0,2550.0,14000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,22550.0
89,PAULO GUILHERME FRANZIN,8470.0,600.0,3000.0,1497.32,0.0,720.0,0.0,1900.0,0.0,0.0,112.2,0.0,49000.0,0.0,0.0,0.0,0.0,397.37,800.0,1000.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67496.91,14146.0,Partido Republicano Brasileiro,Deputado Federal,1889.0,80.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0
90,JOAO RICARDO GARCIA CARVALHO DA SILVA,17500.0,0.0,0.0,2750.0,15593.43,2821.0,0.0,5000.0,0.0,1400.0,0.0,0.0,1000.0,0.0,183376.0,0.0,0.0,0.0,0.0,3113.74,0.0,0.0,0.0,332.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232886.66999999998,11807.0,Partido Republicano Brasileiro,Deputado Federal,19201.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0
91,GUILHERME AUGUSTO SANCHES RIBEIRO,175173.05,301000.0,480.0,200.0,1600.0,30612.7,3072.26,15000.0,0.0,0.0,955.43,0.0,8000.0,0.0,0.0,0.0,17252.0,957.0,0.0,3590.27,0.0,400.0,0.0,0.0,0.0,0.0,0.0,207.68,282.7,0.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564963.0900000001,21456.0,Partido Republicano Brasileiro,Deputado Federal,16234.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,4.92
